id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,analysis_type
ukb-b-4956,ukb-b-6519,Worry,Eveningness,Weighted mode,156,-0.0300583,0.025196298,0.234706022,Network
ukb-b-4956,ukb-b-5779,Alcohol,Eveningness,MR Egger intercept,156,0.001190684,0.002044273,0.561116296,Network
ukb-b-4956,ukb-b-5779,Alcohol,Eveningness,MR Egger,156,-0.031951622,0.114572056,0.780712619,Network
ukb-b-4956,ukb-b-5779,Alcohol,Eveningness,Weighted median,156,-0.041030973,0.032229096,0.202981338,Network
ukb-b-4956,ukb-b-5779,Alcohol,Eveningness,Inverse variance weighted,156,-0.078308948,0.035983318,0.029536047,Network
ukb-b-4956,ukb-b-5779,Alcohol,Eveningness,Simple mode,156,0.052736815,0.100226392,0.59951735,Network
ukb-b-4956,ukb-b-5779,Alcohol,Eveningness,Weighted mode,156,0.019285572,0.074810381,0.796908827,Network
ukb-b-4956,ieu-a-961,Smoking,Eveningness,MR Egger intercept,112,-0.001738436,0.0157042,0.912056929,Network
ukb-b-4956,ieu-a-961,Smoking,Eveningness,MR Egger,112,-1.344899544,2.608360359,0.607160818,Network
ukb-b-4956,ieu-a-961,Smoking,Eveningness,Weighted median,112,0.868159699,0.887420407,0.327928023,Network
ukb-b-4956,ieu-a-961,Smoking,Eveningness,Inverse variance weighted,112,0.738696084,0.623348251,0.235999429,Network
ukb-b-4956,ieu-a-961,Smoking,Eveningness,Simple mode,112,-2.641583292,2.462575563,0.285736247,Network
ukb-b-4956,ieu-a-961,Smoking,Eveningness,Weighted mode,112,-2.153877809,2.546768617,0.399523,Network
ukb-b-4956,ieu-a-1239,Education,Eveningness,MR Egger intercept,151,-0.001176374,0.00199857,0.557015643,Network
ukb-b-4956,ieu-a-1239,Education,Eveningness,MR Egger,151,-0.009877089,0.088817811,0.911602515,Network
ukb-b-4956,ieu-a-1239,Education,Eveningness,Weighted median,151,0.063273569,0.019314867,0.001053259,Network
ukb-b-4956,ieu-a-1239,Education,Eveningness,Inverse variance weighted,151,0.076655367,0.028174406,0.006513504,Network
ukb-b-4956,ieu-a-1239,Education,Eveningness,Simple mode,151,0.066834331,0.051221817,0.193958496,Network
ukb-b-4956,ieu-a-1239,Education,Eveningness,Weighted mode,151,0.072048705,0.036679447,0.051345843,Network
ukb-b-4956,ukb-b-19953,BMI,Eveningness,MR Egger intercept,156,0.000759403,0.001631404,0.642237851,Network
ukb-b-4956,ukb-b-19953,BMI,Eveningness,MR Egger,156,-0.089738815,0.157927037,0.570706688,Network
ukb-b-4956,ukb-b-19953,BMI,Eveningness,Weighted median,156,0.034006107,0.023809793,0.153222694,Network
ukb-b-4956,ukb-b-19953,BMI,Eveningness,Inverse variance weighted,156,-0.0676172,0.049608528,0.17287758,Network
ukb-b-4956,ukb-b-19953,BMI,Eveningness,Simple mode,156,0.043342355,0.057023996,0.448365975,Network
ukb-b-4956,ukb-b-19953,BMI,Eveningness,Weighted mode,156,0.081326522,0.039044705,0.038901861,Network
ukb-b-4956,ukb-b-5238,Intelligence,Eveningness,MR Egger intercept,156,0.004103271,0.002042475,0.046287714,Network
ukb-b-4956,ukb-b-5238,Intelligence,Eveningness,MR Egger,156,-0.254654401,0.266467867,0.340738541,Network
ukb-b-4956,ukb-b-5238,Intelligence,Eveningness,Weighted median,156,0.190510185,0.081790661,0.019846286,Network
ukb-b-4956,ukb-b-5238,Intelligence,Eveningness,Inverse variance weighted,156,0.16900195,0.084467079,0.045413669,Network
ukb-b-4956,ukb-b-5238,Intelligence,Eveningness,Simple mode,156,0.36100361,0.229506524,0.117768075,Network
ukb-b-4956,ukb-b-5238,Intelligence,Eveningness,Weighted mode,156,0.284507643,0.182708655,0.12147063,Network
ukb-b-4956,ieu-a-1018,Wellbeing,Eveningness,MR Egger intercept,109,0.000129076,0.002483497,0.95864668,Replication
ukb-b-4956,ieu-a-1018,Wellbeing,Eveningness,MR Egger,109,0.028040413,0.124183158,0.821788613,Replication
ukb-b-4956,ieu-a-1018,Wellbeing,Eveningness,Weighted median,109,-0.057270996,0.035870487,0.110353807,Replication
ukb-b-4956,ieu-a-1018,Wellbeing,Eveningness,Inverse variance weighted,109,-0.04378244,0.029324902,0.135433959,Replication
ukb-b-4956,ieu-a-1018,Wellbeing,Eveningness,Simple mode,109,-0.215610741,0.096086226,0.026876543,Replication
ukb-b-4956,ieu-a-1018,Wellbeing,Eveningness,Weighted mode,109,0.048464895,0.096238231,0.615573097,Replication
ukb-b-4956,ukb-b-4424,Sleep duration,Eveningness,MR Egger intercept,156,0.001147494,0.001932403,0.553505639,Replication
ukb-b-4956,ukb-b-4424,Sleep duration,Eveningness,MR Egger,156,0.067753071,0.060110716,0.261437311,Replication
ukb-b-4956,ukb-b-4424,Sleep duration,Eveningness,Weighted median,156,0.017374621,0.016831956,0.301959629,Replication
ukb-b-4956,ukb-b-4424,Sleep duration,Eveningness,Inverse variance weighted,156,0.019448076,0.018911996,0.303787096,Replication
ukb-b-4956,ukb-b-4424,Sleep duration,Eveningness,Simple mode,156,0.040459917,0.044773884,0.367583336,Replication
ukb-b-4956,ukb-b-4424,Sleep duration,Eveningness,Weighted mode,156,0.01547782,0.034009352,0.649670641,Replication
ukb-b-4956,ukb-b-8476,Loneliness,Eveningness,MR Egger intercept,156,0.000853732,0.001933945,0.659509641,Network
ukb-b-4956,ukb-b-8476,Loneliness,Eveningness,MR Egger,156,0.028249085,0.022290859,0.206962993,Network
ukb-b-4956,ukb-b-8476,Loneliness,Eveningness,Weighted median,156,0.010490851,0.007272465,0.149148982,Network
ukb-b-4956,ukb-b-8476,Loneliness,Eveningness,Inverse variance weighted,156,0.014310541,0.007006147,0.041095095,Network
ukb-b-4956,ukb-b-8476,Loneliness,Eveningness,Simple mode,156,0.0086326,0.023494947,0.713804209,Network
ukb-b-4956,ukb-b-8476,Loneliness,Eveningness,Weighted mode,156,-0.003294168,0.019308297,0.864753791,Network
ukb-b-4956,ukb-b-3957,Sleeplessness,Eveningness,MR Egger intercept,156,0.000908197,0.002169505,0.676077518,Replication
ukb-b-4956,ukb-b-3957,Sleeplessness,Eveningness,MR Egger,156,0.035831929,0.0482143,0.458504624,Replication
ukb-b-4956,ukb-b-3957,Sleeplessness,Eveningness,Weighted median,156,0.00527859,0.015394186,0.731677405,Replication
ukb-b-4956,ukb-b-3957,Sleeplessness,Eveningness,Inverse variance weighted,156,-0.000863843,0.015165074,0.954574923,Replication
ukb-b-4956,ukb-b-3957,Sleeplessness,Eveningness,Simple mode,156,0.062765347,0.063526015,0.324679804,Replication
ukb-b-4956,ukb-b-3957,Sleeplessness,Eveningness,Weighted mode,156,0.059755435,0.059902812,0.32005735,Replication
ukb-b-4956,ukb-d-SLEEP,ICD10 Insomni,Eveningness,MR Egger intercept,155,0.002095064,0.002052978,0.309102322,Replication
ukb-b-4956,ukb-d-SLEEP,ICD10 Insomni,Eveningness,MR Egger,155,0.000421469,0.004561801,0.926508323,Replication
ukb-b-4956,ukb-d-SLEEP,ICD10 Insomni,Eveningness,Weighted median,155,0.001592441,0.001893694,0.400393842,Replication
ukb-b-4956,ukb-d-SLEEP,ICD10 Insomni,Eveningness,Inverse variance weighted,155,0.00056497,0.001437574,0.694317693,Replication
ukb-b-4956,ukb-d-SLEEP,ICD10 Insomni,Eveningness,Simple mode,155,0.006779018,0.005524881,0.221695846,Replication
ukb-b-4956,ukb-d-SLEEP,ICD10 Insomni,Eveningness,Weighted mode,155,0.004969248,0.004713171,0.293382148,Replication
ukb-b-4956,ukb-b-4062,Happiness,Eveningness,MR Egger intercept,156,0.001311963,0.002008676,0.514634609,Replication
ukb-b-4956,ukb-b-4062,Happiness,Eveningness,MR Egger,156,-0.059434154,0.061989831,0.339176118,Replication
ukb-b-4956,ukb-b-4062,Happiness,Eveningness,Weighted median,156,0.078506212,0.022546616,0.000497775,Replication
ukb-b-4956,ukb-b-4062,Happiness,Eveningness,Inverse variance weighted,156,0.083408111,0.019833213,2.61E-05,Replication
ukb-b-4956,ukb-b-4062,Happiness,Eveningness,Simple mode,156,0.15536218,0.079121606,0.051367208,Replication
ukb-b-4956,ukb-b-4062,Happiness,Eveningness,Weighted mode,156,0.088366789,0.066802781,0.187849826,Replication
ukb-b-4956,ukb-b-4710,Exercise,Eveningness,MR Egger intercept,156,-0.002601792,0.002099366,0.21711149,Network
ukb-b-4956,ukb-b-4710,Exercise,Eveningness,MR Egger,156,0.199338866,0.150466046,0.187196768,Network
ukb-b-4956,ukb-b-4710,Exercise,Eveningness,Weighted median,156,-0.089142232,0.050704516,0.078735119,Network
ukb-b-4956,ukb-b-4710,Exercise,Eveningness,Inverse variance weighted,156,-0.110797536,0.047947521,0.020843438,Network
ukb-b-4956,ukb-b-4710,Exercise,Eveningness,Simple mode,156,-0.362069784,0.146782634,0.014724864,Network
ukb-b-4956,ukb-b-4710,Exercise,Eveningness,Weighted mode,156,-0.104624794,0.112792791,0.355065521,Network
ukb-b-4956,ukb-b-5076,Not socialising,Eveningness,MR Egger intercept,156,0.001502132,0.001998168,0.453346105,Network
ukb-b-4956,ukb-b-5076,Not socialising,Eveningness,MR Egger,156,0.007913073,0.027786673,0.776195728,Network
ukb-b-4956,ukb-b-5076,Not socialising,Eveningness,Weighted median,156,0.004298346,0.009438695,0.648824211,Network
ukb-b-4956,ukb-b-5076,Not socialising,Eveningness,Inverse variance weighted,156,-0.004582518,0.008726794,0.599507441,Network
ukb-b-4956,ukb-b-5076,Not socialising,Eveningness,Simple mode,156,0.019309639,0.027936997,0.490483051,Network
ukb-b-4956,ukb-b-5076,Not socialising,Eveningness,Weighted mode,156,0.014109245,0.023371273,0.546925401,Network
ukb-b-4956,ieu-a-118,Neuroticism,Eveningness,MR Egger intercept,131,-0.00280906,0.002285817,0.2213431,Network
ukb-b-4956,ieu-a-118,Neuroticism,Eveningness,MR Egger,131,0.025799252,0.157686276,0.870293226,Network
ukb-b-4956,ieu-a-118,Neuroticism,Eveningness,Weighted median,131,0.024637546,0.055675723,0.658113927,Network
ukb-b-4956,ieu-a-118,Neuroticism,Eveningness,Inverse variance weighted,131,0.057309474,0.040765721,0.159776067,Network
ukb-b-4956,ieu-a-118,Neuroticism,Eveningness,Simple mode,131,-0.134949899,0.168200951,0.423835881,Network
ukb-b-4956,ieu-a-118,Neuroticism,Eveningness,Weighted mode,131,-0.179491831,0.166876351,0.284099352,Network
ukb-b-4956,ukb-b-5237,Coffee intake,Eveningness,MR Egger intercept,156,0.000491049,0.001776832,0.782640608,Network
ukb-b-4956,ukb-b-5237,Coffee intake,Eveningness,MR Egger,156,-0.009108155,0.051569812,0.860040537,Network
ukb-b-4956,ukb-b-5237,Coffee intake,Eveningness,Weighted median,156,0.001751421,0.015991611,0.912789095,Network
ukb-b-4956,ukb-b-5237,Coffee intake,Eveningness,Inverse variance weighted,156,-0.011898919,0.016182809,0.462168128,Network
ukb-b-4956,ukb-b-5237,Coffee intake,Eveningness,Simple mode,156,0.014312578,0.04665925,0.759447758,Network
ukb-b-4956,ukb-b-5237,Coffee intake,Eveningness,Weighted mode,156,0.021400932,0.043152441,0.620640685,Network
ukb-b-4956,ieu-a-24,Diabetes,Eveningness,MR Egger intercept,6,0.006738492,0.008188341,0.456774257,Network
ukb-b-4956,ieu-a-24,Diabetes,Eveningness,MR Egger,6,-10.86174885,4.672447356,0.080725048,Network
ukb-b-4956,ieu-a-24,Diabetes,Eveningness,Weighted median,6,0.120211428,0.55790874,0.829402532,Network
ukb-b-4956,ieu-a-24,Diabetes,Eveningness,Inverse variance weighted,6,-1.670646883,1.31208187,0.202918896,Network
ukb-b-4956,ieu-a-24,Diabetes,Eveningness,Simple mode,6,0.914241662,0.673465955,0.232672312,Network
ukb-b-4956,ieu-a-24,Diabetes,Eveningness,Weighted mode,6,0.987096645,0.606536059,0.164573868,Network
ukb-b-4956,ieu-a-7,CHD,Eveningness,MR Egger intercept,149,-0.000359749,0.002064657,0.861915406,Network
ukb-b-4956,ieu-a-7,CHD,Eveningness,MR Egger,149,-0.069704229,0.199040647,0.726689154,Network
ukb-b-4956,ieu-a-7,CHD,Eveningness,Weighted median,149,-0.032216457,0.085578211,0.706577695,Network
ukb-b-4956,ieu-a-7,CHD,Eveningness,Inverse variance weighted,149,-0.051850239,0.065749498,0.430344188,Network
ukb-b-4956,ieu-a-7,CHD,Eveningness,Simple mode,149,0.098000149,0.239545426,0.68305122,Network
ukb-b-4956,ieu-a-7,CHD,Eveningness,Weighted mode,149,-0.00838909,0.183170292,0.963531873,Network
ukb-b-4062,ukb-b-6519,Worry,Happiness,Wald ratio,1,0.33735499,0.067182898,5.13E-07,Network
ukb-b-4062,ukb-b-5779,Alcohol,Happiness,Wald ratio,1,0.881277369,0.198281646,8.81E-06,Network
ukb-b-4062,ieu-a-961,Smoking,Happiness,Wald ratio,1,0.825885426,5.595533816,0.882660622,Network
ukb-b-4062,ukb-b-19953,BMI,Happiness,Wald ratio,1,0.502452047,0.12937015,0.000102823,Network
ukb-b-4062,ukb-b-5238,Intelligence,Happiness,Wald ratio,1,-2.100546749,0.497347563,2.41E-05,Network
ukb-b-4062,ukb-b-4424,Sleep duration,Happiness,Wald ratio,1,-0.013885823,0.104698584,0.894488651,Replication
ukb-b-4062,ukb-b-8476,Loneliness,Happiness,Wald ratio,1,0.12777792,0.052617353,0.015164064,Network
ukb-b-4062,ukb-b-3957,Sleeplessness,Happiness,Wald ratio,1,0.180456606,0.097247049,0.063503286,Replication
ukb-b-4062,ukb-b-4956,Eveningness,Happiness,Wald ratio,1,0.315626521,0.133178186,0.017790174,Replication
ukb-b-4062,ukb-d-SLEEP,ICD10 Insomni,Happiness,Wald ratio,1,0.000313699,0.013878716,0.981967055,Replication
ukb-b-4062,ukb-b-4710,Exercise,Happiness,Wald ratio,1,0.830302953,0.325596686,0.010769312,Network
ukb-b-4062,ukb-b-5076,Not socialising,Happiness,Wald ratio,1,0.256194141,0.062642385,4.32E-05,Network
ukb-b-4062,ukb-b-5237,Coffee intake,Happiness,Wald ratio,1,-0.485572614,0.105689646,4.34E-06,Network
ukb-b-4710,ukb-b-6519,Worry,Exercise,MR Egger intercept,24,-0.012986615,0.008540191,0.142591801,Network
ukb-b-4710,ukb-b-6519,Worry,Exercise,MR Egger,24,0.321779002,0.074041665,0.000259173,Network
ukb-b-4710,ukb-b-6519,Worry,Exercise,Weighted median,24,0.053162746,0.014694416,0.000297017,Network
ukb-b-4710,ukb-b-6519,Worry,Exercise,Inverse variance weighted,24,0.073669434,0.017473272,2.49E-05,Network
ukb-b-4710,ukb-b-6519,Worry,Exercise,Simple mode,24,0.083051317,0.047970219,0.096791169,Network
ukb-b-4710,ukb-b-6519,Worry,Exercise,Weighted mode,24,0.052713894,0.037011826,0.167802839,Network
ukb-b-4710,ukb-b-5779,Alcohol,Exercise,MR Egger intercept,24,-0.00204498,0.010250225,0.843699527,Network
ukb-b-4710,ukb-b-5779,Alcohol,Exercise,MR Egger,24,-0.376411358,0.150585525,0.020382646,Network
ukb-b-4710,ukb-b-5779,Alcohol,Exercise,Weighted median,24,0.115797477,0.032302593,0.000337371,Network
ukb-b-4710,ukb-b-5779,Alcohol,Exercise,Inverse variance weighted,24,0.113177767,0.035173878,0.001292385,Network
ukb-b-4710,ukb-b-5779,Alcohol,Exercise,Simple mode,24,0.119552543,0.064139555,0.075145004,Network
ukb-b-4710,ukb-b-5779,Alcohol,Exercise,Weighted mode,24,0.11521703,0.059726753,0.066151346,Network
ukb-b-4710,ieu-a-961,Smoking,Exercise,MR Egger intercept,13,0.020775852,0.043562437,0.642752265,Network
ukb-b-4710,ieu-a-961,Smoking,Exercise,MR Egger,13,-7.732623794,4.842015305,0.138575269,Network
ukb-b-4710,ieu-a-961,Smoking,Exercise,Weighted median,13,0.099607222,1.118745874,0.92905432,Network
ukb-b-4710,ieu-a-961,Smoking,Exercise,Inverse variance weighted,13,-0.42602713,0.7954888,0.592266896,Network
ukb-b-4710,ieu-a-961,Smoking,Exercise,Simple mode,13,0.826837253,2.07620773,0.697444817,Network
ukb-b-4710,ieu-a-961,Smoking,Exercise,Weighted mode,13,1.032601868,1.912062043,0.599044598,Network
ukb-b-4710,ieu-a-1239,Education,Exercise,MR Egger intercept,15,-0.005163745,0.013353076,0.705227976,Network
ukb-b-4710,ieu-a-1239,Education,Exercise,MR Egger,15,0.683333606,0.488846719,0.185555087,Network
ukb-b-4710,ieu-a-1239,Education,Exercise,Weighted median,15,-0.044958324,0.030999151,0.146972578,Network
ukb-b-4710,ieu-a-1239,Education,Exercise,Inverse variance weighted,15,-0.101739153,0.058491062,0.081965033,Network
ukb-b-4710,ieu-a-1239,Education,Exercise,Simple mode,15,-0.056217017,0.068713745,0.426987039,Network
ukb-b-4710,ieu-a-1239,Education,Exercise,Weighted mode,15,-0.04754437,0.057450378,0.421795549,Network
ukb-b-4710,ukb-b-19953,BMI,Exercise,MR Egger intercept,24,0.003793778,0.010260589,0.71510957,Network
ukb-b-4710,ukb-b-19953,BMI,Exercise,MR Egger,24,-0.658933401,0.183531968,0.001629143,Network
ukb-b-4710,ukb-b-19953,BMI,Exercise,Weighted median,24,-0.184589916,0.025549313,5.02E-13,Network
ukb-b-4710,ukb-b-19953,BMI,Exercise,Inverse variance weighted,24,-0.181504929,0.040231672,6.44E-06,Network
ukb-b-4710,ukb-b-19953,BMI,Exercise,Simple mode,24,-0.268506789,0.04173075,1.45E-06,Network
ukb-b-4710,ukb-b-19953,BMI,Exercise,Weighted mode,24,-0.233019044,0.037638815,2.57E-06,Network
ukb-b-4710,ukb-b-5238,Intelligence,Exercise,MR Egger intercept,24,-0.015522583,0.006948643,0.035974929,Network
ukb-b-4710,ukb-b-5238,Intelligence,Exercise,MR Egger,24,-1.807118459,0.578443039,0.004938515,Network
ukb-b-4710,ukb-b-5238,Intelligence,Exercise,Weighted median,24,-0.836939278,0.106459982,3.79E-15,Network
ukb-b-4710,ukb-b-5238,Intelligence,Exercise,Inverse variance weighted,24,-0.87345342,0.116883954,7.85E-14,Network
ukb-b-4710,ukb-b-5238,Intelligence,Exercise,Simple mode,24,-1.202430443,0.219305652,1.42E-05,Network
ukb-b-4710,ukb-b-5238,Intelligence,Exercise,Weighted mode,24,-1.104063642,0.306739266,0.001512435,Network
ukb-b-4710,ieu-a-1018,Wellbeing,Exercise,MR Egger intercept,11,0.027777219,0.015113818,0.099247173,Network
ukb-b-4710,ieu-a-1018,Wellbeing,Exercise,MR Egger,11,-0.468564607,0.479655447,0.354155236,Network
ukb-b-4710,ieu-a-1018,Wellbeing,Exercise,Weighted median,11,0.001724403,0.045938667,0.970056774,Network
ukb-b-4710,ieu-a-1018,Wellbeing,Exercise,Inverse variance weighted,11,-0.026679522,0.033995352,0.432571353,Network
ukb-b-4710,ieu-a-1018,Wellbeing,Exercise,Simple mode,11,0.019715473,0.072978034,0.792533459,Network
ukb-b-4710,ieu-a-1018,Wellbeing,Exercise,Weighted mode,11,0.018156129,0.072007403,0.806037487,Network
ukb-b-4710,ukb-b-4424,Sleep duration,Exercise,MR Egger intercept,24,0.006566968,0.010046282,0.52009791,Network
ukb-b-4710,ukb-b-4424,Sleep duration,Exercise,MR Egger,24,0.185939932,0.130444593,0.168066891,Network
ukb-b-4710,ukb-b-4424,Sleep duration,Exercise,Weighted median,24,0.08446025,0.020323519,3.24E-05,Network
ukb-b-4710,ukb-b-4424,Sleep duration,Exercise,Inverse variance weighted,24,0.09307316,0.025178982,0.000218625,Network
ukb-b-4710,ukb-b-4424,Sleep duration,Exercise,Simple mode,24,0.080263385,0.051685806,0.134097761,Network
ukb-b-4710,ukb-b-4424,Sleep duration,Exercise,Weighted mode,24,0.075437879,0.038043363,0.059439999,Network
ukb-b-4710,ukb-b-8476,Loneliness,Exercise,MR Egger intercept,24,0.007486067,0.00808307,0.364421348,Network
ukb-b-4710,ukb-b-8476,Loneliness,Exercise,MR Egger,24,0.117360923,0.03497919,0.002861309,Network
ukb-b-4710,ukb-b-8476,Loneliness,Exercise,Weighted median,24,0.027668726,0.007947459,0.000498696,Network
ukb-b-4710,ukb-b-8476,Loneliness,Exercise,Inverse variance weighted,24,0.032015746,0.007552731,2.25E-05,Network
ukb-b-4710,ukb-b-8476,Loneliness,Exercise,Simple mode,24,0.024532221,0.013477901,0.08177071,Network
ukb-b-4710,ukb-b-8476,Loneliness,Exercise,Weighted mode,24,0.02676042,0.013172268,0.053906801,Network
ukb-b-4710,ukb-b-3957,Sleeplessness,Exercise,MR Egger intercept,24,-0.001382563,0.010798389,0.899285061,Network
ukb-b-4710,ukb-b-3957,Sleeplessness,Exercise,MR Egger,24,0.100435585,0.095340428,0.303571697,Network
ukb-b-4710,ukb-b-3957,Sleeplessness,Exercise,Weighted median,24,-0.0040301,0.017181778,0.814552883,Network
ukb-b-4710,ukb-b-3957,Sleeplessness,Exercise,Inverse variance weighted,24,-0.038670567,0.019079004,0.04267621,Network
ukb-b-4710,ukb-b-3957,Sleeplessness,Exercise,Simple mode,24,0.015961377,0.030066882,0.600603323,Network
ukb-b-4710,ukb-b-3957,Sleeplessness,Exercise,Weighted mode,24,0.022531439,0.026467178,0.403380776,Network
ukb-b-4710,ukb-b-4956,Eveningness,Exercise,MR Egger intercept,24,-0.00624671,0.013179293,0.640185014,Network
ukb-b-4710,ukb-b-4956,Eveningness,Exercise,MR Egger,24,0.435322085,0.176419895,0.021859863,Network
ukb-b-4710,ukb-b-4956,Eveningness,Exercise,Weighted median,24,-0.030919252,0.027377498,0.258742917,Network
ukb-b-4710,ukb-b-4956,Eveningness,Exercise,Inverse variance weighted,24,-0.006503351,0.038312795,0.865211796,Network
ukb-b-4710,ukb-b-4956,Eveningness,Exercise,Simple mode,24,-0.04259291,0.057201132,0.464044451,Network
ukb-b-4710,ukb-b-4956,Eveningness,Exercise,Weighted mode,24,-0.029903657,0.049509407,0.55175559,Network
ukb-b-4710,ukb-d-SLEEP,ICD10 Insomni,Exercise,MR Egger intercept,24,-0.008669474,0.017827785,0.63157046,Network
ukb-b-4710,ukb-d-SLEEP,ICD10 Insomni,Exercise,MR Egger,24,0.012010914,0.007863941,0.140926863,Network
ukb-b-4710,ukb-d-SLEEP,ICD10 Insomni,Exercise,Weighted median,24,0.004566604,0.002032348,0.024642579,Network
ukb-b-4710,ukb-d-SLEEP,ICD10 Insomni,Exercise,Inverse variance weighted,24,0.001747582,0.001561032,0.262925266,Network
ukb-b-4710,ukb-d-SLEEP,ICD10 Insomni,Exercise,Simple mode,24,0.005515004,0.004472433,0.229989512,Network
ukb-b-4710,ukb-d-SLEEP,ICD10 Insomni,Exercise,Weighted mode,24,0.005613757,0.004098596,0.184012556,Network
ukb-b-4710,ukb-b-4062,Happiness,Exercise,MR Egger intercept,24,-0.014178723,0.009154667,0.13569685,Network
ukb-b-4710,ukb-b-4062,Happiness,Exercise,MR Egger,24,0.821882036,0.135514783,4.19E-06,Network
ukb-b-4710,ukb-b-4062,Happiness,Exercise,Weighted median,24,0.058889587,0.033405997,0.077926679,Network
ukb-b-4710,ukb-b-4062,Happiness,Exercise,Inverse variance weighted,24,0.108651318,0.039254123,0.00564195,Network
ukb-b-4710,ukb-b-4062,Happiness,Exercise,Simple mode,24,0.006676763,0.092692874,0.943199937,Network
ukb-b-4710,ukb-b-4062,Happiness,Exercise,Weighted mode,24,0.008833605,0.062113677,0.888147262,Network
